行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
峨眉山市,成都市常鑫房地产开发有限公司,峨眉山市佛光东路西面,中低价位、中小套型普通商品住房用地,房地产业,3.609890,拍卖出让,0,21800.0000,下限:1.00上限:2.30,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f2d2e08f-c673-499e-9193-92aa8ea93c7f,2020-08-26 12:48:16
洪雅县,洪雅阿明房地产开发有限公司,柳江镇红星村,其他普通商品住房用地,房地产业,2.897425,拍卖出让,70,3300.0000,下限:1.00上限:1.50,2018年06月11日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fc93fdbb-8fdd-4862-a099-fd867e69ad00,2020-08-26 12:48:19
长宁县,铜鼓镇国有建设用地使用权拍卖出让,铜鼓镇,中低价位、中小套型普通商品住房用地,房地产业,0.547100,拍卖出让,70,287.2275,下限:1.00上限:1.80,2018年06月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=17633df5-348d-4599-ae14-1cc086b1a09b,2020-08-26 12:48:21
彭山县,眉山隆和旅游开发有限公司,牧马镇,科教用地,教育业,4.230667,挂牌出让,50,5394.1000,下限:0.00上限:0.80,2018年06月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0904af13-c313-44dc-b5cd-b9e57542ecc1,2020-08-26 12:48:24
崇州市,成都市常鑫房地产开发有限公司（拟注册：成都市亿熠房地产开发有限公司）,崇州市文井北街东南侧（崇州市崇阳镇棋盘村集体）,其他普通商品住房用地,房地产业,1.495965,拍卖出让,70,11668.5400,下限:1.00上限:2.00,2018年06月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cebb78a9-19b8-4e56-8c9a-b57bcf331dda,2020-08-26 12:48:27
江阳区,泸州金润房地产开发有限公司,泸州高新技术产业开发区（江阳区茜草街道二环路以北）,其他普通商品住房用地,房地产业,4.563633,拍卖出让,70,27381.8000,下限:1.00上限:2.50,2018年06月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=df6bd188-7aaa-46d9-96d5-fbec32eeccfa,2020-08-26 12:48:29
苍溪县,江南城区杜里坝F3地块,苍溪县江南城区杜里坝F3地块,其他普通商品住房用地,房地产业,3.921000,拍卖出让,70,26150.0000,下限:1.00上限:3.50,2018年06月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f28620a5-cc4c-410d-8039-e098dbf794eb,2020-08-26 12:48:32
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县发展和改革局地块,其他商服用地,房地产业,0.429160,挂牌出让,40,412.1600,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=04a524f7-6681-4100-87e0-dbe422e8bf4c,2020-08-26 12:48:35
广安市本级,枣山园区GC2018-11号,枣山园区广高路北侧,其他普通商品住房用地,房地产业,2.064600,拍卖出让,70,12900.0000,下限:1.00上限:2.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d66c88d-a039-4d66-b21b-7f2f0c5ed463,2020-08-26 12:48:37
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县委、人大、政府、政协地块,其他商服用地,房地产业,3.207043,挂牌出让,40,3079.0400,下限:上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6ad3d70c-74ab-4019-93f1-f0d49cbf7b9f,2020-08-26 12:48:40
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县住建局地块,其他商服用地,房地产业,0.663715,挂牌出让,40,647.4000,下限:上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6b8586c1-1637-4567-b20d-4e99e3074dfc,2020-08-26 12:48:42
广安市本级,枣山园区GC2018-10号,枣山园区广高路与枣彭路交汇处,其他普通商品住房用地,房地产业,6.176200,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,46500.0000,下限:1.00上限:2.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ad8d862f-f10e-4f3e-9c99-e43c7c2e072f,2020-08-26 12:48:45
罗江县,罗江县金和城乡建设发展有限公司项目,万安狮舞路延伸段149-2号地块,其他商服用地,房地产业,1.000020,挂牌出让,40,840.0000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b7eaf4c4-b11d-4035-b90f-fcae68dda8be,2020-08-26 12:48:47
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县人民法院地块,其他商服用地,房地产业,1.233600,挂牌出让,40,1202.5000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bf0c2215-61eb-4111-9374-337b1088e6aa,2020-08-26 12:48:50
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县公安局地块,其他商服用地,房地产业,1.842000,挂牌出让,40,1768.3200,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=dc00db15-f451-42b4-8805-4f0aa0fcc98b,2020-08-26 12:48:52
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县委政法委地块,其他商服用地,房地产业,0.187594,挂牌出让,40,179.8400,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f82b1a14-0d98-472d-9340-b5ba299529e8,2020-08-26 12:48:55
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县工商局地块,其他商服用地,房地产业,0.618500,挂牌出让,40,603.2000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=018e1318-262f-4a62-9319-22190fc357d9,2020-08-26 12:48:57
罗江县,罗江县金和城乡建设发展有限公司项目,万安狮舞路延伸段149-1号地块,其他商服用地,房地产业,0.476115,挂牌出让,40,392.7000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1cc933d1-9c5e-4190-8585-4ad3ff6e7668,2020-08-26 12:49:00
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县质监局地块,其他商服用地,房地产业,0.451011,挂牌出让,40,439.4000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=21b6a4ef-8503-4459-9fdc-648d419ed9b4,2020-08-26 12:49:02
广安市本级,枣山园区GC2018-12号,枣山园区广高路北侧，紧邻重向·枣山国际项目,其他普通商品住房用地,房地产业,1.040500,拍卖出让,70,6900.0000,下限:1.00上限:2.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=265ee158-9524-4c57-9a58-e220cedd2984,2020-08-26 12:49:05
罗江县,四川通融统筹城乡建设投资有限公司项目,原罗江县纪委、监察委地块,其他商服用地,房地产业,0.401418,挂牌出让,40,385.2800,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5d00ff72-bb40-4c4f-b34f-f535df5a5286,2020-08-26 12:49:07
苍溪县,县中小微企业孵化园项目,苍溪县紫云工业园入口右侧,工业用地,纺织服装、鞋、帽制造业,3.691000,挂牌出让,50,355.0000,下限:0.80上限:0.00,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7c8192de-20b0-4c78-a4e2-88e346025e58,2020-08-26 12:49:10
罗江县,四川通融统筹城乡建设投资有限公司项目,万安镇天台湖片区69号地块,其他商服用地,房地产业,0.598389,挂牌出让,40,538.8000,下限:1.00上限:1.50,2018年06月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=974ddab8-e2e2-464b-afd2-aeca35404910,2020-08-26 12:49:14
511903000,商住,登科街道办事处A08-11地块,其他普通商品住房用地,房地产业,4.313720,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,8304.0000,下限:1.00上限:2.50,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=043231e2-656a-4d10-9794-d3866dca7b56,2020-08-26 12:49:16
511903000,商住,登科街道办事处A09-03地块,其他普通商品住房用地,房地产业,5.951480,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,12136.0000,下限:1.00上限:2.50,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5f067ca2-d693-405c-bff1-e2419ea8a11e,2020-08-26 12:49:19
511903000,商住,登科街道办事处A09-01地块,其他普通商品住房用地,房地产业,5.857440,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,14654.0000,下限:1.00上限:2.50,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5fc82476-021e-49f9-91d7-e6188cdabf71,2020-08-26 12:49:21
古蔺县,四川省泸州市古蔺县资源综合开发利用及双创孵化基地,古蔺县古蔺镇青阳村,工业用地,农副食品加工业,15.398047,挂牌出让,50,9527.0000,下限:1.00上限:2.00,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=650369f2-3ae1-4fb4-94fe-33016b94300c,2020-08-26 12:49:24
古蔺县,古蔺镇建国村商服用地,古蔺县古蔺镇建国村,其他商服用地,房地产业,8.615294,挂牌出让,40,9692.3750,下限:0.00上限:3.00,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=716daa9f-591b-4d70-8413-dcb33fef0ebf,2020-08-26 12:49:26
古蔺县,四川省泸州市古蔺县资源综合开发利用及双创孵化基地项目,古蔺县古蔺镇青阳村,工业用地,农副食品加工业,2.147774,挂牌出让,50,868.0000,下限:0.00上限:1.00,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=885542ed-55b1-47b7-a73e-55783e4b023d,2020-08-26 12:49:29
荣县,房地产项目,双石镇长冲村6/7/9社,其他普通商品住房用地,房地产业,1.143106,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,1114.5290,下限:1.00上限:2.20,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9f87b3e0-77f5-4caa-9770-701ca38c1783,2020-08-26 12:49:32
511903000,商住,登科街道办事处A09-02地块,其他普通商品住房用地,房地产业,5.731950,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,11688.0000,下限:1.00上限:2.50,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e56fe3ec-a1ea-4e3a-9a93-dcfb32c1f700,2020-08-26 12:49:34
511903000,商住,文治街道办事处A15-12地块,其他普通商品住房用地,房地产业,5.233550,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,18600.0000,下限:1.00上限:2.50,2018年06月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eb0f04f6-5ef7-4e3e-9998-1cb58f79b5e5,2020-08-26 12:49:37
龙马潭区,泸州精能玩具有限公司,龙马潭区双加镇,工业用地,塑料制品业,0.383900,挂牌出让,50,132.4800,下限:1.00上限:2.20,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=10210c34-89a6-4ce3-a8c2-223d38ae92f9,2020-08-26 12:49:39
广元市本级,国有建设用地使用权拍卖出让（芙蓉）,东坝办事处电信大厦北侧、兴安路南侧,其他普通商品住房用地,房地产业,0.651233,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,4615.0000,下限:1.00上限:5.00,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=207caabe-e16e-48ca-ac59-bb2764fbd873,2020-08-26 12:49:42
米易县,农产品系列包装产品建设项目,米易县白马工业园区一枝山工业区（丙谷镇）2018-1号地块,工业用地,农副食品加工业,1.278164,挂牌出让,50,141.0000,下限:1.00上限:0.00,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3f0aad23-dbb9-42f0-8825-38163d995cae,2020-08-26 12:49:45
龙马潭区,泸州天亿发展有限公司双加分公司,龙马潭区双加镇,工业用地,批发业,0.549800,挂牌出让,50,189.6810,下限:1.00上限:2.20,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7cf72c03-106a-439a-a3ac-89614031ccaa,2020-08-26 12:49:48
广元市本级,国有建设用地使用权拍卖出让（眉山阳光）,广元市雪峰片区雪峰大道西侧,其他普通商品住房用地,房地产业,5.003325,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,58200.0000,下限:1.00上限:3.00,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bbdb8741-12fb-4080-a56d-68eba67284b0,2020-08-26 12:49:51
龙马潭区,泸州佳酵曲药厂,龙马潭区双加镇,工业用地,食品制造业,0.481800,挂牌出让,50,165.6000,下限:1.00上限:2.20,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d3b01373-669d-43a2-bb3d-fb0fdc2656d5,2020-08-26 12:49:53
安居区,遂宁碧安房地产开发有限公司,梧桐路小学南侧、安居大道北侧（B-01-19地块）,其他普通商品住房用地,房地产业,5.072255,拍卖出让,70,22672.9724,下限:1.00上限:2.80,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f8f12db6-07f4-4f34-a8f5-5911d364fb1a,2020-08-26 12:49:56
大竹县,DZG223,大竹县经济开发区,工业用地,电信和其他信息传输服务业,6.674100,挂牌出让,50,1250.0000,下限:1.00上限:0.00,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=39461afc-a4d0-4438-b0da-14d338937eae,2020-08-26 12:49:58
米易县,米易县绿火液化气储配站项目（2017-510421-45-02-204713）,草场乡沙坝村八组A-01号地块,工业用地,仓储业,0.533400,挂牌出让,50,61.0000,下限:0.60上限:0.00,2018年06月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5550ee7-e910-4692-b7d2-e95bf046150c,2020-08-26 12:50:01
乐山市本级,GXQ(B)-14-a,乐山高新区乐宜高速以西、龙口路以东,科教用地,教育业,14.390222,挂牌出让,50,7600.0000,下限:0.00上限:1.50,2018年06月01日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1948e3e5-f31e-4c6a-baa0-febbff4fb250,2020-08-26 12:50:03
荣县,工业用地,县工业园区C1-02b地块,工业用地,医药制造业,8.053184,挂牌出让,50,1932.7648,下限:0.70上限:0.00,2018年06月01日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fcee22ba-3d72-4cab-be83-b11dfb4a2b80,2020-08-26 12:50:06
泸州市本级,泸州万盈置业有限公司,玉带河片区红星路东侧,其他商服用地,商务服务业,1.162100,挂牌出让,40,4445.0325,下限:0.00上限:2.00,2018年05月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e182e66-5331-42ed-8d67-faa416735725,2020-08-26 12:50:08
龙泉驿区,成都卓越兴蓉置业有限公司,龙泉驿区柏合镇佳美路以东、东航路以南,其他普通商品住房用地,房地产业,3.773687,拍卖出让,70,60001.6233,下限:1.00上限:2.00,2018年05月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5a2e9a79-9cf3-40b9-a7b5-3924cfe14f49,2020-08-26 12:50:11
彭山县,眉山隆和旅游开发有限公司,牧马镇,中低价位、中小套型普通商品住房用地,房地产业,5.485648,拍卖出让,70,18513.0000,下限:1.00上限:2.50,2018年05月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c47c361-a36e-45ee-94b6-1ce4738b9ff4,2020-08-26 12:50:13
彭山县,眉山隆和旅游开发有限公司,牧马镇,中低价位、中小套型普通商品住房用地,房地产业,4.868311,拍卖出让,70,16429.5000,下限:1.00上限:2.50,2018年05月31日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=949ce29b-847c-4de6-bef3-1f4f1493bb7a,2020-08-26 12:50:16
