行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
南充市本级,南充市阳光置业有限公司用地,嘉陵区白马新城片区Ce-3-1地块,其他普通商品住房用地,房地产业,5.922984,拍卖出让,70,40868.7000,下限:1.00上限:2.20,2018年07月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=39f0186e-b338-4105-bd86-b923a5a64e85,2020-08-25 16:04:53
富顺县,北湖未来城旁商服用地,富顺县省道S436以南、吉祥路以西、北湖公园以东、北湖未来城以北（地块一）,其他商服用地,房地产业,0.868600,拍卖出让,40,2500.0000,下限:0.00上限:1.50,2018年07月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=604a1020-7276-4a7c-b134-5df27a1c9c67,2020-08-25 16:04:56
冕宁县,冕宁康旅投资开发有限公司,冕宁县城厢镇城东南新区,其他普通商品住房用地,房地产业,6.095950,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,17230.0000,下限:1.00上限:3.50,2018年07月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=68a535fe-0d51-4265-9600-19ad9d295d73,2020-08-25 16:04:58
南充市本级,四川鸿通春天房地产开发有限公司用地,潆华工业园二期还房西侧拟出让地块,其他普通商品住房用地,房地产业,3.238600,拍卖出让,70,29633.1900,下限:1.00上限:2.20,2018年07月10日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b8304e67-e8a8-4332-82d9-7c44128ec286,2020-08-25 16:05:01
隆昌县,隆地挂（2018）02号,金鹅街道光星社区第4、11社,工业用地,其它,7.275267,挂牌出让,50,612.0000,下限:1.00上限:0.00,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=45e18e94-788e-4d81-8b16-d553221ddb85,2020-08-25 16:05:03
什邡市,电子科技大学成都学院,什邡市京什东路北段,科教用地,教育业,17.338418,挂牌出让,50,5116.0000,下限:0.00上限:1.20,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c141656-5880-4e79-a48e-8ab1ac2fbd9e,2020-08-25 16:05:06
三台县,年产1000万套五金冲压制品及模具生产经营业务用房,永明镇团新村7组,工业用地,金属制品业,0.650000,挂牌出让,50,81.0000,下限:1.00上限:1.16,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d1b5ad99-1fc6-4413-9614-bbc50ffaa977,2020-08-25 16:05:09
龙泉驿区,成都世润汽车部件有限公司,成都经开区车城东四路以东，经开区南二路以南,工业用地,通用设备制造业,6.991860,挂牌出让,20,645.7584,下限:1.00上限:3.00,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f915ad9f-e2c6-4e79-b07d-d17afe8c4491,2020-08-25 16:05:11
南部县,2017-拍18号,建兴镇园子坝居委会,其他普通商品住房用地,房地产业,0.901333,拍卖出让,70,1460.1600,下限:1.00上限:3.60,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=66b5bad4-3d88-4428-9876-0159c8af5f16,2020-08-25 16:05:14
冕宁县,冕宁县碧桂园房地产开发有限公司,冕宁县城厢镇城东南新区,其他普通商品住房用地,房地产业,3.118213,拍卖出让,70,12000.0000,下限:1.00上限:3.50,2018年07月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=674836d9-147c-4680-9e9e-062408d41f91,2020-08-25 16:05:16
阆中市,木艺博物馆,老城区古莲池街,其他商服用地,文化艺术业,0.840100,挂牌出让,40,2160.0000,下限:0.50上限:1.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=11bc572b-8d89-4c0a-8eac-80ea0e127010,2020-08-25 16:05:19
三台县,瑞玖鸿畜用食品、畜用药品生产线,花园镇涪城村（芦开区）,工业用地,畜牧业,3.148181,挂牌出让,50,389.0000,下限:1.00上限:3.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=48e29b4b-edcb-4e86-9ab1-4120226e365b,2020-08-25 16:05:21
攀枝花市本级,2017-H7#（铁投）,花城新区干坝塘片区,其他普通商品住房用地,房地产业,17.006304,拍卖出让,70,37000.0000,下限:1.00上限:1.89,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7e98b137-90e1-4a80-9764-cf97fed275e3,2020-08-25 16:05:24
攀枝花市本级,2016-H13#（恒邦双林）,花城新区干坝塘片区,其他普通商品住房用地,房地产业,19.043656,拍卖出让,70,37000.0000,下限:1.00上限:1.62,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9e79ab14-62f8-4db2-a946-3268b0da2461,2020-08-25 16:05:27
自贡市本级,沿滩新城区G－07地块商住楼,沿滩新城区G－07地块,其他普通商品住房用地,房地产业,3.471170,拍卖出让,70,26033.7750,下限:1.00上限:2.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b536ca7d-eff4-4f76-8aa5-fcb806837400,2020-08-25 16:05:30
自贡市本级,沿滩新城区G－06地块商住楼,沿滩新城区G－06地块,其他普通商品住房用地,房地产业,4.059493,拍卖出让,70,31359.5834,下限:1.00上限:2.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c5a6a8d5-cda2-4e16-831e-49e9c25ead74,2020-08-25 16:05:33
攀枝花市本级,2017-D13#(兴东公司）,东区阿署达片区,其他商服用地,房地产业,0.673649,拍卖出让,40,510.0000,下限:0.00上限:1.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c6a61f4d-68b0-4141-9fa3-53b1a2812452,2020-08-25 16:05:36
仪陇县,其他商服用地,新政镇新政镇紫云街东侧（四至详见规划红线图）。,其他商服用地,批发和零售业,0.133308,挂牌出让,40,89.9800,下限:0.00上限:0.75,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=51ce0d6c-f96c-4fe0-bfe9-fc9b04f1943f,2020-08-25 16:05:38
荣县,房地产开发项目,荣县河西新区G1-08地块,其他普通商品住房用地,房地产业,6.999967,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,40319.8080,下限:1.00上限:2.90,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8f2ee4dd-6fde-4c37-8a05-5f9d7c2d5e26,2020-08-25 16:05:41
仪陇县,其他商服用地,新政镇新政镇紫云街东侧（四至详见规划红线图）。,其他商服用地,批发和零售业,0.133371,挂牌出让,40,90.0300,下限:0.00上限:0.75,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c100216b-ef9f-4168-a574-33bc31289596,2020-08-25 16:05:44
仪陇县,其他商服用地,新政镇云水路东段南侧（四至详见规划红线图）,其他商服用地,批发和零售业,0.066653,挂牌出让,40,46.9900,下限:0.00上限:0.75,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c78d72e4-2839-491e-b17e-fe306a522e0d,2020-08-25 16:05:47
罗江县,个人住宅（兼容部分商业）,罗江区潺亭府邸小宗用地T区域1号地块,其他普通商品住房用地,房地产业,0.034154,拍卖出让,70,130.5000,下限:1.00上限:1.20,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=68147ab6-61da-49e0-8794-3719bdcacfc1,2020-08-25 16:05:49
仪陇县,其他商服用地,新政镇云水路东段南侧（四至详见规划红线图）,其他商服用地,批发和零售业,0.066871,挂牌出让,40,46.1400,下限:0.00上限:0.75,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=aad136ae-5bdc-4a0b-a65b-ac804edf4f72,2020-08-25 16:05:52
大竹县,DZG168,大竹县石河镇刘家场村8、9组,工业用地,房地产业,6.420800,挂牌出让,50,1210.0000,下限:1.00上限:0.00,2018年07月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e8968bf8-23eb-4c06-a999-52ecac520350,2020-08-25 16:05:54
龙泉驿区,成都洛带华侨城文化旅游开发有限公司,龙泉驿区洛带镇洛霞路以东、赣南路以北,其他普通商品住房用地,房地产业,8.492520,拍卖出让,70,45751.5060,下限:1.00上限:1.66,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3854e462-bac8-4480-b738-b3e4c34f2188,2020-08-25 16:05:56
资中县,碧桂园（教育园区商住楼）,资中县城南片区,其他普通商品住房用地,房地产业,4.734800,拍卖出让,70,21306.6000,下限:1.00上限:2.00,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d7db695-c3aa-4fed-8b97-de5a8e11fcbe,2020-08-25 16:05:59
珙县,金河组团JH-03-03-A-1地块商品房开发,珙县巡场镇金河新区,其他普通商品住房用地,房地产业,6.990327,拍卖出让,0,22019.5301,下限:1.00上限:2.50,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a524f645-7215-41e8-8587-879153d0d03b,2020-08-25 16:06:02
龙泉驿区,成都洛带华侨城文化旅游开发有限公司,龙泉驿区位于洛带镇江西堰街以东、闽西路以北,其他普通商品住房用地,房地产业,3.504913,拍卖出让,70,23323.2840,下限:1.00上限:1.50,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eac0df99-478f-4e92-a78f-d77a7ae84501,2020-08-25 16:06:04
安县,威马汽车自动驾驶示范园,花荄镇前进村9、10组、罗林村2组,工业用地,汽车制造,44.937241,挂牌出让,50,8088.7100,下限:1.00上限:3.00,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=13ccce5a-bde9-4fec-8022-2cb30cc401e0,2020-08-25 16:06:07
江油市,江油启新辉耀房地产开发有限公司,彰明镇明月村二、三组,其他普通商品住房用地,零售业,2.681391,拍卖出让,商业40年、住宅70年,10111.6368,下限:1.00上限:3.00,2018年07月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1f882bf9-d20a-45c0-afa8-a60537c55b1a,2020-08-25 16:06:09
射洪县,螺湖半岛水厂6.8亩,玉太乡木孔坝村,公共设施用地,建筑业,0.453355,挂牌出让,50,340.0000,下限:上限:,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3e4ead71-eacb-49a6-9aba-d76b7e0c3531,2020-08-25 16:06:12
射洪县,螺湖半岛生态农庄项目5.18亩,玉太乡木孔坝村,公共设施用地,建筑业,0.345935,挂牌出让,50,155.4000,下限:上限:0.60,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6130660a-8555-4c09-8eab-2064d48dddbf,2020-08-25 16:06:14
资中县,四川蜀畅达肉类食品有限责任公司,资中县明心寺镇,工业用地,畜牧业,4.171420,拍卖出让,50,350.3920,下限:1.00上限:0.00,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=66fc51a4-f5ad-4808-a4cc-47de42b39b64,2020-08-25 16:06:18
眉山市本级,眉山业焱房地产开发有限公司,该宗地位于岷东新区富牛大道以东，植物园以南，仁寿路以西，东临仁寿路，南临规划道路，西临富牛大道，北临植物园路。,其他普通商品住房用地,房地产业,12.697508,拍卖出让,70,107380.0000,下限:1.00上限:1.50,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=85c1d1b4-7d21-43dd-9e0b-18925d0b8887,2020-08-25 16:10:28
射洪县,螺湖半岛生态农庄3.47亩,玉太乡木孔坝村,其他商服用地,建筑业,0.231421,挂牌出让,40,284.5400,下限:上限:1.10,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=92f1fcda-9043-4292-99a7-15296dbddf3e,2020-08-25 16:10:30
安岳县,商住房,安岳大道旁,中低价位、中小套型普通商品住房用地,房地产业,3.965200,拍卖出让,40、70,34600.0000,下限:1.00上限:4.00,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fb52cbfa-9349-424d-9b5c-2ea4d9eccb11,2020-08-25 16:10:33
眉山市本级,眉山龙光骏逸房地产开发有限公司,该宗地位于岷东新区富牛大道以东，彭山路以北，仁寿路以西，东临仁寿路，南临彭山路，西临规划道路，北临规划道路。,其他普通商品住房用地,房地产业,8.112667,拍卖出让,70,68000.0000,下限:1.00上限:1.50,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=61737a5a-4745-40fc-92b0-0e6e51750ba3,2020-08-25 16:10:35
东坡区,四川万科眉州置业有限公司,崇礼镇,其他商服用地,房地产业,18.666847,拍卖出让,40,38900.0000,下限:0.00上限:2.00,2018年07月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a4cb156d-3c40-493e-bb07-2d0cc64f3b73,2020-08-25 16:10:38
广安市本级,作为城镇住宅用地,奎阁片区川师大九中旁,其他普通商品住房用地,房地产业,2.000200,拍卖出让,70,10200.0000,下限:1.00上限:2.80,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a46e2d4b-9ebc-45d0-a170-1ab514e6d786,2020-08-25 16:10:40
丹棱县,欧式起重机生产项目,丹棱县机械产业园区,工业用地,制造业,2.692263,挂牌出让,50,298.8500,下限:1.00上限:,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=aa04364d-459e-4dfb-98b1-5e956f130c71,2020-08-25 16:10:42
绵阳市本级,物流仓储项目,游仙区石马镇翠屏村二社,工业用地,仓储业,7.377937,挂牌出让,50,3324.7409,下限:1.00上限:3.00,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=aa16e5f1-aa65-420f-b5ee-05d5450d6b7a,2020-08-25 16:10:45
眉山市本级,眉山市观池置业有限公司,该宗地位于岷东新区富牛大道以东，彭山路以北，仁寿路以西，东临规划道路，南临彭山路，西临富牛大道，北临规划道路。,其他普通商品住房用地,房地产业,7.996000,拍卖出让,70,67000.0000,下限:1.00上限:1.50,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d3fd4130-df93-48b3-a498-aa2d594f62de,2020-08-25 16:10:47
罗江县,罗江县金和城乡建设发展有限公司项目,原水务局、农业局等4个单位地块,其他普通商品住房用地,房地产业,1.265100,拍卖出让,70,4745.0000,下限:1.00上限:1.50,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e0934a48-8276-4a51-bf0b-5196ebb2dd26,2020-08-25 16:10:50
罗江县,罗江县金和城乡建设发展有限公司项目,万安天台湖片区66号地块,其他商服用地,房地产业,1.341602,拍卖出让,1.341602,1609.6000,下限:1.00上限:1.50,2018年07月03日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8a493f21-d971-4db1-b7b4-081bc9b80b5a,2020-08-25 16:10:52
南部县,2017-拍02A号,南部县城北片区景观大道与规划北环路交汇处,其他普通商品住房用地,房地产业,3.920000,拍卖出让,商业40年，住宅70年,17934.0000,下限:1.00上限:3.00,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1476ae64-7093-4220-a4d7-c3249f20404c,2020-08-25 16:10:55
米易县,龙信●翡翠湾,米易县南部新城C2-01号地块,其他普通商品住房用地,房地产业,4.676854,拍卖出让,70,32000.0000,下限:1.00上限:1.70,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=25ccb9de-3326-44d4-8a93-ac3228a8c202,2020-08-25 16:10:57
米易县,龙信●半山美庐,米易县克朗新区D-07-b号地块,其他普通商品住房用地,房地产业,1.226725,拍卖出让,70,4500.0000,下限:1.00上限:1.70,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=43785fae-5772-4e1b-a72e-9902e43162bc,2020-08-25 16:11:00
南部县,2017-拍02B号,南部县城北片区规划北环路北侧,其他普通商品住房用地,房地产业,4.280667,拍卖出让,商业40年，住宅70年,15410.4000,下限:1.00上限:3.00,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8aaecd88-c5f4-4194-b7fb-6302c0b0c3b5,2020-08-25 16:11:02
石棉县,四川能投石棉孟获城景区建设一期项目,栗子坪乡孟获村3组,住宿餐饮用地,商务服务业,2.101600,挂牌出让,40,512.0000,下限:0.00上限:0.40,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bb014283-8b5e-4731-b953-3bfc2ed1da09,2020-08-25 16:11:05
嘉陵区,南充市嘉陵区金凤镇加油站项目用地,嘉陵区金凤镇新金街,其他商服用地,批发和零售业,0.072529,挂牌出让,40,249.1291,下限:1.00上限:1.50,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cbdcb020-8ecb-42e9-95c8-1ab4f208694a,2020-08-25 16:11:07
米易县,龙信●信雅,米易县顺墙南街A4-03号地块,其他普通商品住房用地,房地产业,0.856337,拍卖出让,70,7000.0000,下限:1.00上限:4.50,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=eac7e4e6-d9bc-4a17-ad74-3aba849df388,2020-08-25 16:11:09
武胜县,医药化工项目,街子工业园区长滩寺河南侧春瑞医药化工公司旁,工业用地,医药制造业,3.658281,挂牌出让,工业50年,357.0000,下限:0.50上限:2.00,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fad68231-e272-47d7-83c6-3719baf5dafe,2020-08-25 16:11:12
古蔺县,五桂桥至下桥沿河滨河景观（仿古商业街一期）,古蔺县城,其他商服用地,房地产业,0.563629,挂牌出让,40,3211.0000,下限:0.00上限:1.80,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=46fc89ef-ef7e-417e-aed4-7fd2cfba4164,2020-08-25 16:11:15
米易县,恒邦双林●阳光里,米易县南部新城C1-01号地块,其他普通商品住房用地,房地产业,5.912778,拍卖出让,70,49400.0000,下限:1.00上限:1.70,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=713f4aad-3b9d-46bf-b374-013f464ed615,2020-08-25 16:11:18
郫县,成都市郫都区友爱街道春台村1社、2社、顺安村8社,成都市郫都区友爱街道春台村1社、2社、顺安村8社,其他普通商品住房用地,房地产业,2.345175,拍卖出让,70,4385.5914,下限:1.00上限:1.50,2018年07月02日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=22264228-9e4e-47b3-a969-ff80dcf15b21,2020-08-25 16:11:20
